"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.826070211E2,2.278839855E-2,7.041876670E-4,1.618356328E-3,9.997387528E-1,1.773884158E2,1.872409125E-1,-7.644679629E-2,1.773882868E2
1.826120211E2,2.278266807E-2,7.081003860E-4,1.623680699E-3,9.997388721E-1,1.773890726E2,1.878606616E-1,-7.688221616E-2,1.773889425E2
1.826170211E2,2.277967060E-2,7.091906155E-4,1.628553844E-3,9.997389317E-1,1.773894162E2,1.884215549E-1,-7.699495663E-2,1.773892855E2
1.826220211E2,2.278236059E-2,7.073188899E-4,1.628329046E-3,9.997388721E-1,1.773891079E2,1.883911216E-1,-7.678060853E-2,1.773889775E2
1.826270211E2,2.278256838E-2,7.073910092E-4,1.625387813E-3,9.997388721E-1,1.773890841E2,1.880543722E-1,-7.679651052E-2,1.773889539E2
1.826320211E2,2.277446324E-2,7.132642204E-4,1.626423560E-3,9.997390509E-1,1.773900131E2,1.881877368E-1,-7.746817700E-2,1.773898818E2
1.826370211E2,2.278027638E-2,7.080627838E-4,1.620551338E-3,9.997389317E-1,1.773893468E2,1.875018735E-1,-7.688652720E-2,1.773892169E2
1.826420211E2,2.278848314E-2,7.031647838E-4,1.617609756E-3,9.997387528E-1,1.773884061E2,1.871527187E-1,-7.633154691E-2,1.773882774E2
1.826470211E2,2.279102924E-2,7.011204143E-4,1.619463088E-3,9.997386932E-1,1.773881143E2,1.873598945E-1,-7.609202340E-2,1.773879858E2
1.826520211E2,2.279090588E-2,7.019016193E-4,1.620860072E-3,9.997386932E-1,1.773881284E2,1.875219670E-1,-7.617789405E-2,1.773879997E2
1.826570211E2,2.279929634E-2,6.953833508E-4,1.615953865E-3,9.997385144E-1,1.773871667E2,1.869435092E-1,-7.544239536E-2,1.773870396E2
1.826620211E2,2.279169348E-2,7.006318192E-4,1.610300504E-3,9.997386932E-1,1.773880381E2,1.863089847E-1,-7.605985611E-2,1.773879105E2
1.826670211E2,2.279178670E-2,7.003929350E-4,1.609084429E-3,9.997386932E-1,1.773880275E2,1.861690519E-1,-7.603564800E-2,1.773878999E2
1.826720211E2,2.279673972E-2,6.978216115E-4,1.614095294E-3,9.997385740E-1,1.773874597E2,1.867367652E-1,-7.572706000E-2,1.773873323E2
1.826770211E2,2.278103870E-2,7.077869959E-4,1.609920757E-3,9.997389317E-1,1.773892594E2,1.862833510E-1,-7.688254221E-2,1.773891304E2
1.826820211E2,2.277595664E-2,7.124097901E-4,1.605754253E-3,9.997390509E-1,1.773898419E2,1.858177038E-1,-7.742395918E-2,1.773897123E2
1.826870211E2,2.278903708E-2,7.028681575E-4,1.609916566E-3,9.997387528E-1,1.773883426E2,1.862706388E-1,-7.631755247E-2,1.773882145E2
1.826920211E2,2.279932999E-2,6.956131547E-4,1.615380170E-3,9.997385144E-1,1.773871628E2,1.868783886E-1,-7.547021469E-2,1.773870357E2
1.826970211E2,2.279115182E-2,7.020556950E-4,1.617331407E-3,9.997386932E-1,1.773881002E2,1.871181372E-1,-7.620471527E-2,1.773879717E2
1.827020211E2,2.279671821E-2,6.973312120E-4,1.614610897E-3,9.997385740E-1,1.773874622E2,1.867945508E-1,-7.566953606E-2,1.773873348E2
1.827070211E2,2.280153412E-2,6.945533678E-4,1.621602336E-3,9.997384548E-1,1.773869102E2,1.875886093E-1,-7.533213328E-2,1.773867828E2
1.827120211E2,2.279858671E-2,6.968832458E-4,1.625292702E-3,9.997385144E-1,1.773872480E2,1.880172506E-1,-7.558995931E-2,1.773871199E2
1.827170211E2,2.279349130E-2,7.000247133E-4,1.622079522E-3,9.997386336E-1,1.773878321E2,1.876569636E-1,-7.595920235E-2,1.773877036E2
1.827220211E2,2.279336372E-2,7.006837986E-4,1.623586984E-3,9.997386336E-1,1.773878467E2,1.878313735E-1,-7.603079462E-2,1.773877180E2
1.827270211E2,2.279275608E-2,7.004427607E-4,1.632198691E-3,9.997386336E-1,1.773879163E2,1.888172721E-1,-7.598080138E-2,1.773877870E2
1.827320211E2,2.278510759E-2,7.045586244E-4,1.627684571E-3,9.997388124E-1,1.773887930E2,1.883102921E-1,-7.646555304E-2,1.773886633E2
1.827370211E2,2.279059981E-2,7.017353200E-4,1.625229837E-3,9.997386932E-1,1.773881635E2,1.880221184E-1,-7.614748723E-2,1.773880345E2
1.827420211E2,2.279296915E-2,6.994723808E-4,1.629637321E-3,9.997386336E-1,1.773878919E2,1.885213178E-1,-7.587628315E-2,1.773877630E2
1.827470211E2,2.278993856E-2,7.024675142E-4,1.634161570E-3,9.997386932E-1,1.773882393E2,1.890472179E-1,-7.620816625E-2,1.773881094E2
1.827520211E2,2.278721096E-2,7.044096128E-4,1.634897548E-3,9.997387528E-1,1.773885519E2,1.891363971E-1,-7.642925019E-2,1.773884216E2
1.827570211E2,2.279269765E-2,6.992250565E-4,1.633536187E-3,9.997386336E-1,1.773879230E2,1.889673130E-1,-7.583781669E-2,1.773877939E2
1.827620211E2,2.279540070E-2,6.976998993E-4,1.632948872E-3,9.997385740E-1,1.773876132E2,1.888962495E-1,-7.566411550E-2,1.773874844E2
1.827670211E2,2.279528593E-2,6.981785409E-4,1.634345856E-3,9.997385740E-1,1.773876264E2,1.890575325E-1,-7.571532184E-2,1.773874973E2
1.827720211E2,2.279588729E-2,6.982142222E-4,1.625921344E-3,9.997385740E-1,1.773875574E2,1.880925424E-1,-7.574130359E-2,1.773874290E2
1.827770211E2,2.280112055E-2,6.939121522E-4,1.627680613E-3,9.997384548E-1,1.773869576E2,1.882832420E-1,-7.524286996E-2,1.773868299E2
1.827820211E2,2.280391980E-2,6.928824587E-4,1.625512377E-3,9.997383952E-1,1.773866367E2,1.880323642E-1,-7.513004558E-2,1.773865094E2
1.827870211E2,2.279306012E-2,6.994514843E-4,1.628373517E-3,9.997386336E-1,1.773878815E2,1.883764861E-1,-7.587717314E-2,1.773877527E2
1.827920211E2,2.279326247E-2,6.994574796E-4,1.625536126E-3,9.997386336E-1,1.773878583E2,1.880514599E-1,-7.588523326E-2,1.773877297E2
1.827970211E2,2.279604866E-2,6.977061275E-4,1.623875694E-3,9.997385740E-1,1.773875389E2,1.878568734E-1,-7.568840905E-2,1.773874108E2
1.828020211E2,2.279338760E-2,6.996646407E-4,1.623691292E-3,9.997386336E-1,1.773878440E2,1.878406627E-1,-7.591376126E-2,1.773877154E2
1.828070211E2,2.279304168E-2,7.003300125E-4,1.628253958E-3,9.997386336E-1,1.773878836E2,1.883650828E-1,-7.597813455E-2,1.773877546E2
1.828120211E2,2.279598997E-2,6.988979294E-4,1.624186989E-3,9.997385740E-1,1.773875457E2,1.878956452E-1,-7.582414165E-2,1.773874173E2
1.828170211E2,2.279359582E-2,6.991646369E-4,1.620981377E-3,9.997386336E-1,1.773878201E2,1.875289189E-1,-7.586351941E-2,1.773876919E2
1.828220211E2,2.279072590E-2,7.021080237E-4,1.623299555E-3,9.997386932E-1,1.773881490E2,1.878019645E-1,-7.619520250E-2,1.773880201E2
1.828270211E2,2.279383631E-2,7.005045190E-4,1.617016387E-3,9.997386336E-1,1.773877925E2,1.870782003E-1,-7.602733041E-2,1.773876644E2
1.828320211E2,2.278607229E-2,7.053526933E-4,1.613776665E-3,9.997388124E-1,1.773886825E2,1.867191216E-1,-7.659265787E-2,1.773885536E2
1.828370211E2,2.278085145E-2,7.086135447E-4,1.612205175E-3,9.997389317E-1,1.773892809E2,1.865472022E-1,-7.697130416E-2,1.773891515E2
1.828420211E2,2.278345792E-2,7.065333193E-4,1.613246859E-3,9.997388721E-1,1.773889821E2,1.866613085E-1,-7.672978393E-2,1.773888531E2
1.828470211E2,2.279145718E-2,7.009342662E-4,1.613510191E-3,9.997386932E-1,1.773880652E2,1.866774649E-1,-7.608616578E-2,1.773879372E2
1.828520211E2,2.278895980E-2,7.025318919E-4,1.611156855E-3,9.997387528E-1,1.773883515E2,1.864118447E-1,-7.627580463E-2,1.773882234E2
1.828570211E2,2.279162520E-2,7.007498643E-4,1.611215295E-3,9.997386932E-1,1.773880460E2,1.864140882E-1,-7.607100297E-2,1.773879182E2
1.828620211E2,2.279432021E-2,7.002161001E-4,1.610306208E-3,9.997386336E-1,1.773877371E2,1.863087520E-1,-7.601172623E-2,1.773876095E2
1.828670211E2,2.279203146E-2,7.008899120E-4,1.605396974E-3,9.997386932E-1,1.773879994E2,1.857479264E-1,-7.610216822E-2,1.773878720E2
1.828720211E2,2.279474927E-2,6.986572407E-4,1.604900579E-3,9.997386336E-1,1.773876879E2,1.856854325E-1,-7.584718144E-2,1.773875610E2
1.828770211E2,2.279450471E-2,6.999301841E-4,1.607816899E-3,9.997386336E-1,1.773877159E2,1.860228389E-1,-7.598543938E-2,1.773875885E2
1.828820211E2,2.278897151E-2,7.029700209E-4,1.610800042E-3,9.997387528E-1,1.773883501E2,1.863721127E-1,-7.632692708E-2,1.773882220E2
1.828870211E2,2.278624896E-2,7.051660796E-4,1.611361862E-3,9.997388124E-1,1.773886622E2,1.864420031E-1,-7.657755173E-2,1.773885336E2
1.828920211E2,2.278916951E-2,7.024602965E-4,1.608219114E-3,9.997387528E-1,1.773883274E2,1.860751202E-1,-7.627523558E-2,1.773881996E2
1.828970211E2,2.278632446E-2,7.049172418E-4,1.610402833E-3,9.997388124E-1,1.773886535E2,1.863314907E-1,-7.655153465E-2,1.773885250E2
1.829020211E2,2.278401292E-2,7.064640522E-4,1.605420024E-3,9.997388721E-1,1.773889185E2,1.857645121E-1,-7.674218072E-2,1.773887901E2
1.829070211E2,2.279471154E-2,7.001401391E-4,1.604790334E-3,9.997386336E-1,1.773876922E2,1.856766737E-1,-7.601735972E-2,1.773875650E2
1.829120211E2,2.279451228E-2,6.996377488E-4,1.607836806E-3,9.997386336E-1,1.773877150E2,1.860243561E-1,-7.595188410E-2,1.773875877E2
1.829170211E2,2.279172099E-2,7.006687229E-4,1.609895029E-3,9.997386932E-1,1.773880350E2,1.862626312E-1,-7.606513777E-2,1.773879073E2
1.829220211E2,2.279731475E-2,6.982048508E-4,1.605786616E-3,9.997385740E-1,1.773873938E2,1.857859513E-1,-7.579256362E-2,1.773872669E2
1.829270211E2,2.280018031E-2,6.962985499E-4,1.603036071E-3,9.997385144E-1,1.773870654E2,1.854660793E-1,-7.558082888E-2,1.773869391E2
1.829320211E2,2.280519264E-2,6.915947888E-4,1.608110731E-3,9.997383952E-1,1.773864909E2,1.860355273E-1,-7.502776633E-2,1.773863650E2
1.829370211E2,2.280527358E-2,6.921410095E-4,1.606727252E-3,9.997383952E-1,1.773864816E2,1.858784669E-1,-7.509394281E-2,1.773863558E2
1.829420211E2,2.280315460E-2,6.938016741E-4,1.598979696E-3,9.997384548E-1,1.773867245E2,1.849950724E-1,-7.530483097E-2,1.773865989E2
1.829470211E2,2.280601262E-2,6.912882091E-4,1.596572576E-3,9.997383952E-1,1.773863969E2,1.847129537E-1,-7.502264650E-2,1.773862720E2
1.829520211E2,2.281128328E-2,6.888128119E-4,1.596991904E-3,9.997382760E-1,1.773857927E2,1.847549167E-1,-7.473699103E-2,1.773856683E2
1.829570211E2,2.280077798E-2,6.955682766E-4,1.594831236E-3,9.997385144E-1,1.773869969E2,1.845242539E-1,-7.551849516E-2,1.773868713E2
1.829620211E2,2.279862109E-2,6.970181130E-4,1.587653183E-3,9.997385740E-1,1.773872441E2,1.837055473E-1,-7.570374271E-2,1.773871188E2
1.829670211E2,2.279882517E-2,6.968342932E-4,1.584800659E-3,9.997385740E-1,1.773872207E2,1.833782916E-1,-7.569009925E-2,1.773870957E2
1.829720211E2,2.279603446E-2,6.985381478E-4,1.586593688E-3,9.997386336E-1,1.773875406E2,1.835879448E-1,-7.588112351E-2,1.773874151E2
1.829770211E2,2.279312106E-2,7.016155869E-4,1.589532010E-3,9.997386932E-1,1.773878745E2,1.839323829E-1,-7.622654005E-2,1.773877482E2
1.829820211E2,2.278811035E-2,7.034995942E-4,1.585560734E-3,9.997388124E-1,1.773884488E2,1.834819639E-1,-7.645366777E-2,1.773883225E2
1.829870211E2,2.279611624E-2,6.996548618E-4,1.584925805E-3,9.997386336E-1,1.773875312E2,1.833997926E-1,-7.601339822E-2,1.773874056E2
1.829920211E2,2.278230171E-2,7.085942198E-4,1.591588720E-3,9.997389317E-1,1.773891146E2,1.841854003E-1,-7.702264493E-2,1.773889869E2
1.829970211E2,2.277707212E-2,7.115313201E-4,1.590246568E-3,9.997390509E-1,1.773897141E2,1.840389048E-1,-7.736359088E-2,1.773895859E2
1.830020211E2,2.279067533E-2,7.023237413E-4,1.586797182E-3,9.997387528E-1,1.773881548E2,1.836207386E-1,-7.631526005E-2,1.773880286E2
1.830070211E2,2.279332156E-2,7.013409631E-4,1.586775761E-3,9.997386932E-1,1.773878515E2,1.836159193E-1,-7.620224128E-2,1.773877255E2
1.830120211E2,2.279597778E-2,6.990650436E-4,1.587175881E-3,9.997386336E-1,1.773875471E2,1.836560142E-1,-7.593997507E-2,1.773874214E2
1.830170211E2,2.279870335E-2,6.975663709E-4,1.586230472E-3,9.997385740E-1,1.773872347E2,1.835439974E-1,-7.577025401E-2,1.773871094E2
1.830220211E2,2.279845861E-2,6.976219011E-4,1.589719788E-3,9.997385740E-1,1.773872627E2,1.839438670E-1,-7.576754423E-2,1.773871372E2
1.830270211E2,2.280340829E-2,6.936751306E-4,1.595412730E-3,9.997384548E-1,1.773866954E2,1.845861221E-1,-7.529960823E-2,1.773865701E2
1.830320211E2,2.280343466E-2,6.933837431E-4,1.595162437E-3,9.997384548E-1,1.773866924E2,1.845566885E-1,-7.526687559E-2,1.773865672E2
1.830370211E2,2.281148044E-2,6.872886443E-4,1.594830886E-3,9.997382760E-1,1.773857701E2,1.845033763E-1,-7.456799268E-2,1.773856461E2
1.830420211E2,2.281428526E-2,6.866309559E-4,1.592355198E-3,9.997382164E-1,1.773854486E2,1.842182462E-1,-7.449860178E-2,1.773853249E2
1.830470211E2,2.281151054E-2,6.882769521E-4,1.593973837E-3,9.997382760E-1,1.773857667E2,1.844077771E-1,-7.468344971E-2,1.773856426E2
1.830520211E2,2.281162355E-2,6.876994157E-4,1.592605258E-3,9.997382760E-1,1.773857537E2,1.842494886E-1,-7.462084303E-2,1.773856298E2
1.830570211E2,2.281167840E-2,6.872919039E-4,1.591995358E-3,9.997382760E-1,1.773857474E2,1.841785559E-1,-7.457574208E-2,1.773856236E2
1.830620211E2,2.280899934E-2,6.899882574E-4,1.591784647E-3,9.997383356E-1,1.773860545E2,1.841612651E-1,-7.488568502E-2,1.773859302E2
1.830670211E2,2.280327579E-2,6.935770507E-4,1.597348019E-3,9.997384548E-1,1.773867106E2,1.848075663E-1,-7.528333921E-2,1.773865852E2
1.830720211E2,2.280601951E-2,6.922658067E-4,1.596050453E-3,9.997383952E-1,1.773863961E2,1.846556940E-1,-7.513600498E-2,1.773862710E2
1.830770211E2,2.280077302E-2,6.957944715E-4,1.594803529E-3,9.997385144E-1,1.773869974E2,1.845216705E-1,-7.554448174E-2,1.773868718E2
1.830820211E2,2.280873376E-2,6.905141636E-4,1.595358015E-3,9.997383356E-1,1.773860850E2,1.845719920E-1,-7.493664248E-2,1.773859603E2
1.830870211E2,2.280595039E-2,6.914346595E-4,1.597397728E-3,9.997383952E-1,1.773864040E2,1.848078628E-1,-7.503727907E-2,1.773862790E2
1.830920211E2,2.280100383E-2,6.959644379E-4,1.591425971E-3,9.997385144E-1,1.773869710E2,1.841351924E-1,-7.557273610E-2,1.773868456E2
1.830970211E2,2.280093559E-2,6.958732265E-4,1.592443092E-3,9.997385144E-1,1.773869788E2,1.842514722E-1,-7.555964168E-2,1.773868534E2
1.831020211E2,2.280089027E-2,6.953434204E-4,1.593323308E-3,9.997385144E-1,1.773869840E2,1.843509236E-1,-7.549665464E-2,1.773868586E2
1.831070211E2,2.279811072E-2,6.973652635E-4,1.594813424E-3,9.997385740E-1,1.773873026E2,1.845267072E-1,-7.572489978E-2,1.773871767E2
1.831120211E2,2.280089088E-2,6.962527987E-4,1.592917368E-3,9.997385144E-1,1.773869839E2,1.843067947E-1,-7.560189508E-2,1.773868584E2
1.831170211E2,2.280332470E-2,6.943593035E-4,1.596309594E-3,9.997384548E-1,1.773867050E2,1.846906504E-1,-7.537565993E-2,1.773865795E2
1.831220211E2,2.279291499E-2,7.010246627E-4,1.592744375E-3,9.997386932E-1,1.773878981E2,1.842988384E-1,-7.615049000E-2,1.773877717E2
1.831270211E2,2.277987568E-2,7.099888171E-4,1.588248531E-3,9.997389913E-1,1.773893927E2,1.838061955E-1,-7.719157892E-2,1.773892649E2
1.831320211E2,2.278019721E-2,7.100686780E-4,1.583594363E-3,9.997389913E-1,1.773893559E2,1.832732378E-1,-7.721281875E-2,1.773892284E2
1.831370211E2,2.279086082E-2,7.021747297E-4,1.584196929E-3,9.997387528E-1,1.773881336E2,1.833224734E-1,-7.630494623E-2,1.773880076E2
1.831420211E2,2.279350372E-2,7.012996357E-4,1.584175159E-3,9.997386932E-1,1.773878306E2,1.833178951E-1,-7.620426625E-2,1.773877048E2
1.831470211E2,2.278264613E-2,7.083438104E-4,1.586762723E-3,9.997389317E-1,1.773890752E2,1.836318969E-1,-7.700649401E-2,1.773889478E2
1.831520211E2,2.278518584E-2,7.070561405E-4,1.588423038E-3,9.997388721E-1,1.773887841E2,1.838189390E-1,-7.685417461E-2,1.773886568E2
1.831570211E2,2.278481749E-2,7.062340155E-4,1.594062429E-3,9.997388721E-1,1.773888263E2,1.844628239E-1,-7.674533342E-2,1.773886988E2
1.831620211E2,2.278452313E-2,7.058813935E-4,1.598420087E-3,9.997388721E-1,1.773888600E2,1.849611027E-1,-7.669361271E-2,1.773887322E2
1.831670211E2,2.278447527E-2,7.073734305E-4,1.598442788E-3,9.997388721E-1,1.773888655E2,1.849675959E-1,-7.686449256E-2,1.773887374E2
1.831720211E2,2.278717930E-2,7.040583296E-4,1.598639763E-3,9.997388124E-1,1.773885556E2,1.849817119E-1,-7.648369439E-2,1.773884281E2
1.831770211E2,2.277925090E-2,7.105116965E-4,1.596951741E-3,9.997389913E-1,1.773894643E2,1.848045698E-1,-7.722887652E-2,1.773893358E2
1.831820211E2,2.277409447E-2,7.134683547E-4,1.594547299E-3,9.997391105E-1,1.773900554E2,1.845364308E-1,-7.757482475E-2,1.773899265E2
1.831870211E2,2.277964866E-2,7.098203641E-4,1.591576380E-3,9.997389913E-1,1.773894187E2,1.841869833E-1,-7.716363510E-2,1.773892907E2
1.831920211E2,2.277675782E-2,7.114501786E-4,1.594778034E-3,9.997390509E-1,1.773897501E2,1.845578027E-1,-7.734252520E-2,1.773896215E2
1.831970211E2,2.277097487E-2,7.164287963E-4,1.600391231E-3,9.997391701E-1,1.773904129E2,1.852134078E-1,-7.789930414E-2,1.773902830E2
1.832020211E2,2.277638428E-2,7.124406402E-4,1.599663286E-3,9.997390509E-1,1.773897929E2,1.851200239E-1,-7.744331205E-2,1.773896638E2
1.832070211E2,2.277422898E-2,7.135710912E-4,1.592578948E-3,9.997391105E-1,1.773900399E2,1.843112112E-1,-7.759170672E-2,1.773899112E2
1.832120211E2,2.277149292E-2,7.161503308E-4,1.593128312E-3,9.997391701E-1,1.773903536E2,1.843806664E-1,-7.788625967E-2,1.773902243E2
1.832170211E2,2.277404395E-2,7.131529273E-4,1.595409703E-3,9.997391105E-1,1.773900612E2,1.846344025E-1,-7.753644744E-2,1.773899322E2
1.832220211E2,2.277672904E-2,7.115732878E-4,1.595134148E-3,9.997390509E-1,1.773897534E2,1.845989191E-1,-7.735570460E-2,1.773896248E2
1.832270211E2,2.278234193E-2,7.075130707E-4,1.591493958E-3,9.997389317E-1,1.773891100E2,1.841717243E-1,-7.689902665E-2,1.773889825E2
1.832320211E2,2.277920649E-2,7.093119202E-4,1.598118106E-3,9.997389913E-1,1.773894694E2,1.849350553E-1,-7.708839160E-2,1.773893410E2
1.832370211E2,2.277642633E-2,7.115884218E-4,1.599443844E-3,9.997390509E-1,1.773897881E2,1.850926627E-1,-7.734624545E-2,1.773896591E2
1.832420211E2,2.277132370E-2,7.148061995E-4,1.596147893E-3,9.997391701E-1,1.773903730E2,1.847230747E-1,-7.772442519E-2,1.773902437E2
1.832470211E2,2.276864879E-2,7.169179153E-4,1.596026821E-3,9.997392297E-1,1.773906796E2,1.847145070E-1,-7.796715713E-2,1.773905499E2
1.832520211E2,2.277112795E-2,7.165530697E-4,1.598155941E-3,9.997391701E-1,1.773903954E2,1.849576645E-1,-7.791934577E-2,1.773902656E2
1.832570211E2,2.276313764E-2,7.214524667E-4,1.597922179E-3,9.997393489E-1,1.773913112E2,1.849430433E-1,-7.848271725E-2,1.773911806E2
1.832620211E2,2.276604388E-2,7.193393540E-4,1.594759990E-3,9.997392893E-1,1.773909781E2,1.845754910E-1,-7.824834771E-2,1.773908481E2
1.832670211E2,2.276278134E-2,7.207919261E-4,1.603286946E-3,9.997393489E-1,1.773913521E2,1.855558911E-1,-7.839311619E-2,1.773912211E2
1.832720211E2,2.275996883E-2,7.227569004E-4,1.605162746E-3,9.997394085E-1,1.773916745E2,1.857756918E-1,-7.861385655E-2,1.773915430E2
1.832770211E2,2.275739891E-2,7.243212895E-4,1.603770885E-3,9.997394681E-1,1.773919690E2,1.856201153E-1,-7.879718315E-2,1.773918374E2
1.832820211E2,2.275473783E-2,7.262529689E-4,1.603500103E-3,9.997395277E-1,1.773922740E2,1.855939218E-1,-7.901967992E-2,1.773921420E2
1.832870211E2,2.276013425E-2,7.224496221E-4,1.602953998E-3,9.997394085E-1,1.773916555E2,1.855218644E-1,-7.858438445E-2,1.773915242E2
1.832920211E2,2.276009923E-2,7.234335062E-4,1.603007433E-3,9.997394085E-1,1.773916595E2,1.855305497E-1,-7.869696706E-2,1.773915281E2
1.832970211E2,2.275231772E-2,7.279725978E-4,1.599895535E-3,9.997395873E-1,1.773925514E2,1.851852678E-1,-7.922653133E-2,1.773924194E2
1.833020211E2,2.275293056E-2,7.291571237E-4,1.590613741E-3,9.997395873E-1,1.773924812E2,1.841250633E-1,-7.938632081E-2,1.773923496E2
1.833070211E2,2.276080870E-2,7.223853609E-4,1.593377790E-3,9.997394085E-1,1.773915782E2,1.844246793E-1,-7.860187534E-2,1.773914477E2
1.833120211E2,2.275799463E-2,7.249218761E-4,1.595022390E-3,9.997394681E-1,1.773919007E2,1.846194828E-1,-7.888869296E-2,1.773917696E2
1.833170211E2,2.275276068E-2,7.288993220E-4,1.593159861E-3,9.997395873E-1,1.773925007E2,1.844160664E-1,-7.935017910E-2,1.773923690E2
1.833220211E2,2.276338480E-2,7.204712601E-4,1.594841015E-3,9.997393489E-1,1.773912829E2,1.845875182E-1,-7.837830041E-2,1.773911527E2
1.833270211E2,2.276854717E-2,7.173808408E-4,1.597268041E-3,9.997392297E-1,1.773906912E2,1.848579038E-1,-7.801697084E-2,1.773905613E2
1.833320211E2,2.276313876E-2,7.215598598E-4,1.597857685E-3,9.997393489E-1,1.773913111E2,1.849359350E-1,-7.849518843E-2,1.773911804E2
1.833370211E2,2.275533376E-2,7.265352760E-4,1.594892354E-3,9.997395277E-1,1.773922057E2,1.846085833E-1,-7.907435737E-2,1.773920743E2
1.833420211E2,2.277128970E-2,7.163101691E-4,1.595958602E-3,9.997391701E-1,1.773903768E2,1.847053115E-1,-7.789722276E-2,1.773902473E2
1.833470211E2,2.277346792E-2,7.148193545E-4,1.602869015E-3,9.997391105E-1,1.773901272E2,1.854932614E-1,-7.770799539E-2,1.773899974E2
1.833520211E2,2.276316343E-2,7.204748108E-4,1.597995870E-3,9.997393489E-1,1.773913083E2,1.849489370E-1,-7.837051829E-2,1.773911778E2
1.833570211E2,2.277143111E-2,7.149772136E-4,1.594537986E-3,9.997391701E-1,1.773903606E2,1.845390950E-1,-7.774819814E-2,1.773902314E2
1.833620211E2,2.278154835E-2,7.075631875E-4,1.602791483E-3,9.997389317E-1,1.773892010E2,1.854660616E-1,-7.687541981E-2,1.773890726E2
1.833670211E2,2.277327792E-2,7.140394882E-4,1.605913276E-3,9.997391105E-1,1.773901490E2,1.858399679E-1,-7.761074305E-2,1.773900191E2
1.833720211E2,2.277124400E-2,7.154001505E-4,1.597018563E-3,9.997391701E-1,1.773903821E2,1.848243644E-1,-7.779021192E-2,1.773902526E2
1.833770211E2,2.277953042E-2,7.096512127E-4,1.593343215E-3,9.997389913E-1,1.773894323E2,1.843889448E-1,-7.713966633E-2,1.773893042E2
1.833820211E2,2.277415455E-2,7.130516460E-4,1.593875466E-3,9.997391105E-1,1.773900485E2,1.844583813E-1,-7.752882819E-2,1.773899197E2
1.833870211E2,2.276875288E-2,7.168870070E-4,1.594555099E-3,9.997392297E-1,1.773906676E2,1.845458309E-1,-7.796743707E-2,1.773905381E2
1.833920211E2,2.278257554E-2,7.081622607E-4,1.587856910E-3,9.997389317E-1,1.773890833E2,1.837567698E-1,-7.698285161E-2,1.773889559E2
1.833970211E2,2.278012169E-2,7.096292684E-4,1.584877144E-3,9.997389913E-1,1.773893645E2,1.834190427E-1,-7.715914433E-2,1.773892371E2
1.834020211E2,2.277980047E-2,7.096945774E-4,1.589458319E-3,9.997389913E-1,1.773894013E2,1.839440173E-1,-7.715472599E-2,1.773892735E2
1.834070211E2,2.278523713E-2,7.063812227E-4,1.587987528E-3,9.997388721E-1,1.773887782E2,1.837672876E-1,-7.677798263E-2,1.773886511E2
1.834120211E2,2.278279274E-2,7.083889795E-4,1.584636164E-3,9.997389317E-1,1.773890584E2,1.833884032E-1,-7.701719386E-2,1.773889312E2
1.834170211E2,2.277241121E-2,7.143945550E-4,1.580742537E-3,9.997391701E-1,1.773902483E2,1.829572155E-1,-7.771726826E-2,1.773901203E2
1.834220211E2,2.277230758E-2,7.155264611E-4,1.581723220E-3,9.997391701E-1,1.773902602E2,1.830725107E-1,-7.784440110E-2,1.773901319E2
1.834270211E2,2.278279017E-2,7.076964248E-4,1.584982499E-3,9.997389317E-1,1.773890587E2,1.834262716E-1,-7.693694986E-2,1.773889316E2
1.834320211E2,2.277506895E-2,7.129599107E-4,1.580797136E-3,9.997391105E-1,1.773899437E2,1.829599324E-1,-7.755228408E-2,1.773898159E2
1.834370211E2,2.277744551E-2,7.122608949E-4,1.584561658E-3,9.997390509E-1,1.773896713E2,1.833895633E-1,-7.746194243E-2,1.773895434E2
1.834420211E2,2.279078292E-2,7.031345158E-4,1.584891696E-3,9.997387528E-1,1.773881425E2,1.834045683E-1,-7.641310065E-2,1.773880163E2
1.834470211E2,2.278581603E-2,7.065914688E-4,1.579565112E-3,9.997388721E-1,1.773887118E2,1.828029921E-1,-7.682395491E-2,1.773885854E2
1.834520211E2,2.277531989E-2,7.125342381E-4,1.577369985E-3,9.997391105E-1,1.773899149E2,1.825662193E-1,-7.751241721E-2,1.773897875E2
1.834570211E2,2.278240021E-2,7.085350808E-4,1.590204425E-3,9.997389317E-1,1.773891033E2,1.840266658E-1,-7.701946584E-2,1.773889757E2
1.834620211E2,2.278781057E-2,7.038983167E-4,1.589686843E-3,9.997388124E-1,1.773884832E2,1.839556776E-1,-7.648862610E-2,1.773883565E2
1.834670211E2,2.277465973E-2,7.131158491E-4,1.586611732E-3,9.997391105E-1,1.773899906E2,1.836264397E-1,-7.755504793E-2,1.773898623E2
1.834720211E2,2.277490248E-2,7.132998435E-4,1.583040575E-3,9.997391105E-1,1.773899627E2,1.832178198E-1,-7.758540257E-2,1.773898348E2
1.834770211E2,2.278798134E-2,7.042162470E-4,1.587096020E-3,9.997388124E-1,1.773884636E2,1.836597111E-1,-7.653178308E-2,1.773883370E2
1.834820211E2,2.278542684E-2,7.053994341E-4,1.585700200E-3,9.997388721E-1,1.773887564E2,1.835026974E-1,-7.667144496E-2,1.773886297E2
