Time (s),Illuminance (lx),Location
63.50566114,346.0874939,Two Boys Cafe (Afternoon)
63.70564036,346.1375122,Two Boys Cafe (Afternoon)
63.90565937,346.2375183,Two Boys Cafe (Afternoon)
64.10563822,346.3374939,Two Boys Cafe (Afternoon)
64.30565786,346.0375061,Two Boys Cafe (Afternoon)
64.5056338,345.9875183,Two Boys Cafe (Afternoon)
64.70564687,345.6875,Two Boys Cafe (Afternoon)
64.90563161,346.0874939,Two Boys Cafe (Afternoon)
65.10562833,346.1875,Two Boys Cafe (Afternoon)
65.30562713,346.1875,Two Boys Cafe (Afternoon)
65.50564281,346.2375183,Two Boys Cafe (Afternoon)
65.70562421,346.2875061,Two Boys Cafe (Afternoon)
65.9056377,346.1375122,Two Boys Cafe (Afternoon)
66.10562333,346.1375122,Two Boys Cafe (Afternoon)
66.30563348,346.0375061,Two Boys Cafe (Afternoon)
66.50561343,345.9875183,Two Boys Cafe (Afternoon)
66.70562499,346.1875,Two Boys Cafe (Afternoon)
66.90561182,346.1875,Two Boys Cafe (Afternoon)
67.10562234,346.1875,Two Boys Cafe (Afternoon)
67.30560723,346.3374939,Two Boys Cafe (Afternoon)
67.50561895,346.2875061,Two Boys Cafe (Afternoon)
67.70560218,346.2375183,Two Boys Cafe (Afternoon)
67.90561609,346.2875061,Two Boys Cafe (Afternoon)
68.10565046,346.3875122,Two Boys Cafe (Afternoon)
68.30561052,346.0874939,Two Boys Cafe (Afternoon)
68.50559432,346.2375183,Two Boys Cafe (Afternoon)
68.70560828,346.1875,Two Boys Cafe (Afternoon)
68.90562442,346.0375061,Two Boys Cafe (Afternoon)
69.10559025,346.1375122,Two Boys Cafe (Afternoon)
69.30560343,345.9875183,Two Boys Cafe (Afternoon)
69.50559802,346.0375061,Two Boys Cafe (Afternoon)
69.70559656,346.0874939,Two Boys Cafe (Afternoon)
69.905594,345.9875183,Two Boys Cafe (Afternoon)
70.10557833,345.9375,Two Boys Cafe (Afternoon)
70.30557484,346.0874939,Two Boys Cafe (Afternoon)
70.50559208,345.9875183,Two Boys Cafe (Afternoon)
70.70558848,345.8875122,Two Boys Cafe (Afternoon)
70.9055839,345.9875183,Two Boys Cafe (Afternoon)
71.105569,345.7875061,Two Boys Cafe (Afternoon)
71.30558604,345.8875122,Two Boys Cafe (Afternoon)
71.50556286,345.9375,Two Boys Cafe (Afternoon)
71.70557796,345.8374939,Two Boys Cafe (Afternoon)
71.9055577,345.8875122,Two Boys Cafe (Afternoon)
72.10555718,345.7875061,Two Boys Cafe (Afternoon)
72.30555499,345.6375122,Two Boys Cafe (Afternoon)
72.50556895,345.7375183,Two Boys Cafe (Afternoon)
72.70554963,345.8374939,Two Boys Cafe (Afternoon)
72.90556828,345.7375183,Two Boys Cafe (Afternoon)
73.1055488,345.7875061,Two Boys Cafe (Afternoon)
73.30556208,345.8875122,Two Boys Cafe (Afternoon)
73.50554338,345.6875,Two Boys Cafe (Afternoon)
73.70555546,345.8875122,Two Boys Cafe (Afternoon)
73.90553994,345.7875061,Two Boys Cafe (Afternoon)
74.10555302,346.7875061,Two Boys Cafe (Afternoon)
74.30553525,314.3875122,Two Boys Cafe (Afternoon)
74.50555119,250.6000061,Two Boys Cafe (Afternoon)
74.70553062,79.23750305,Two Boys Cafe (Afternoon)
74.90554718,22.82500076,Two Boys Cafe (Afternoon)
75.10554682,105.1500015,Two Boys Cafe (Afternoon)
75.30553682,116.0625,Two Boys Cafe (Afternoon)
75.50552432,41.3125,Two Boys Cafe (Afternoon)
75.70553359,33.78750229,Two Boys Cafe (Afternoon)
75.905519,204.7624969,Two Boys Cafe (Afternoon)
76.10552968,353.7124939,Two Boys Cafe (Afternoon)
76.30551421,341.75,Two Boys Cafe (Afternoon)
76.50552598,254.9875031,Two Boys Cafe (Afternoon)
76.70552187,293.5125122,Two Boys Cafe (Afternoon)
76.90552395,325.7000122,Two Boys Cafe (Afternoon)
77.10552182,370.0500183,Two Boys Cafe (Afternoon)
77.30551885,375.6875,Two Boys Cafe (Afternoon)
77.5055377,299.3374939,Two Boys Cafe (Afternoon)
77.7055139,291.0249939,Two Boys Cafe (Afternoon)
77.90551692,298.1000061,Two Boys Cafe (Afternoon)
78.10549645,291.9125061,Two Boys Cafe (Afternoon)
78.30551208,369.8500061,Two Boys Cafe (Afternoon)
78.5055088,369.6000061,Two Boys Cafe (Afternoon)
78.70550676,369.1499939,Two Boys Cafe (Afternoon)
78.90548773,370.6499939,Two Boys Cafe (Afternoon)
79.10548606,370.9500122,Two Boys Cafe (Afternoon)
79.30548388,369.3500061,Two Boys Cafe (Afternoon)
79.50549971,368.9624939,Two Boys Cafe (Afternoon)
79.70547908,367.2625122,Two Boys Cafe (Afternoon)
79.9054921,368.2124939,Two Boys Cafe (Afternoon)
80.10547836,368.4624939,Two Boys Cafe (Afternoon)
80.30548695,368.2625122,Two Boys Cafe (Afternoon)
80.50547414,357.8999939,Two Boys Cafe (Afternoon)
80.7054832,368.0625,Two Boys Cafe (Afternoon)
80.90546919,369.8000183,Two Boys Cafe (Afternoon)
81.10546424,351.6625061,Two Boys Cafe (Afternoon)
81.30546481,226.5875092,Two Boys Cafe (Afternoon)
81.50547716,268.3999939,Two Boys Cafe (Afternoon)
81.70545934,228.3249969,Two Boys Cafe (Afternoon)
81.90547283,88.70000458,Two Boys Cafe (Afternoon)
82.105457,188.3125,Two Boys Cafe (Afternoon)
82.30546872,215.7750092,Two Boys Cafe (Afternoon)
82.5054544,222.6999969,Two Boys Cafe (Afternoon)
82.70546804,223.25,Two Boys Cafe (Afternoon)
82.90544789,209.3500061,Two Boys Cafe (Afternoon)
83.10546143,257.6375122,Two Boys Cafe (Afternoon)
83.30544424,245.9750061,Two Boys Cafe (Afternoon)
83.50545778,278.3125,Two Boys Cafe (Afternoon)
83.70543992,227.3874969,Two Boys Cafe (Afternoon)
83.90545434,204.3125,Two Boys Cafe (Afternoon)
84.10543742,202.9625092,Two Boys Cafe (Afternoon)
84.30544877,267.4500122,Two Boys Cafe (Afternoon)
84.50543273,284.6375122,Two Boys Cafe (Afternoon)
84.70544408,351.0625,Two Boys Cafe (Afternoon)
84.90544096,356.5500183,Two Boys Cafe (Afternoon)
85.10542919,359.7875061,Two Boys Cafe (Afternoon)
85.30542377,360.0375061,Two Boys Cafe (Afternoon)
85.50543664,360.7375183,Two Boys Cafe (Afternoon)
85.70546841,360.5375061,Two Boys Cafe (Afternoon)
85.9054183,341.1499939,Two Boys Cafe (Afternoon)
86.10542804,346.1375122,Two Boys Cafe (Afternoon)
86.3054271,344.3875122,Two Boys Cafe (Afternoon)
86.50542429,344.6875,Two Boys Cafe (Afternoon)
86.70540778,344.8875122,Two Boys Cafe (Afternoon)
86.905422,345.2375183,Two Boys Cafe (Afternoon)
87.10541054,345.5874939,Two Boys Cafe (Afternoon)
87.30540429,345.2375183,Two Boys Cafe (Afternoon)
87.50539966,345.0375061,Two Boys Cafe (Afternoon)
87.70541268,345.3374939,Two Boys Cafe (Afternoon)
87.90539575,344.9875183,Two Boys Cafe (Afternoon)
88.10539513,344.7875061,Two Boys Cafe (Afternoon)
88.30539346,344.4875183,Two Boys Cafe (Afternoon)
88.50540914,344.2875061,Two Boys Cafe (Afternoon)
88.705392,344.0375061,Two Boys Cafe (Afternoon)
88.90539929,344.0874939,Two Boys Cafe (Afternoon)
89.10539388,344.3374939,Two Boys Cafe (Afternoon)
89.30540054,344.6375122,Two Boys Cafe (Afternoon)
89.50537997,344.7375183,Two Boys Cafe (Afternoon)
89.705392,344.9375,Two Boys Cafe (Afternoon)
89.90537768,344.8875122,Two Boys Cafe (Afternoon)
90.10537523,344.7875061,Two Boys Cafe (Afternoon)
90.30537195,344.8875122,Two Boys Cafe (Afternoon)
90.50538856,342.2000122,Two Boys Cafe (Afternoon)
90.70537002,293.1625061,Two Boys Cafe (Afternoon)
90.90538872,280.0125122,Two Boys Cafe (Afternoon)
91.10536721,330.0375061,Two Boys Cafe (Afternoon)
91.30537638,309.6125183,Two Boys Cafe (Afternoon)
91.50536325,250.3625031,Two Boys Cafe (Afternoon)
91.70537299,227.7875061,Two Boys Cafe (Afternoon)
91.90535721,218.7125092,Two Boys Cafe (Afternoon)
92.10535726,206.5500031,Two Boys Cafe (Afternoon)
92.30535263,209.0500031,Two Boys Cafe (Afternoon)
92.50536596,198.9750061,Two Boys Cafe (Afternoon)
92.70535872,210.9375,Two Boys Cafe (Afternoon)
92.90536299,218.9625092,Two Boys Cafe (Afternoon)
93.10537544,220.6999969,Two Boys Cafe (Afternoon)
93.3053557,222.3000031,Two Boys Cafe (Afternoon)
93.50538846,217.3625031,Two Boys Cafe (Afternoon)
93.62477267,258.7250061,Two Boys Cafe (Afternoon)
93.65865019,259.9750061,Two Boys Cafe (Afternoon)
93.85865009,179.0500031,Two Boys Cafe (Afternoon)
94.05865551,176.4499969,Two Boys Cafe (Afternoon)
94.25865113,201.4250031,Two Boys Cafe (Afternoon)
94.45864936,242.8874969,Two Boys Cafe (Afternoon)
94.65864582,251.9499969,Two Boys Cafe (Afternoon)
94.85864608,250.6999969,Two Boys Cafe (Afternoon)
95.05862946,249.7125092,Two Boys Cafe (Afternoon)
95.25864212,249.5124969,Two Boys Cafe (Afternoon)
95.45862624,249.4625092,Two Boys Cafe (Afternoon)
95.6586354,249.6125031,Two Boys Cafe (Afternoon)
95.8586216,249.4625092,Two Boys Cafe (Afternoon)
96.05863311,249.4625092,Two Boys Cafe (Afternoon)
96.25862993,249.4625092,Two Boys Cafe (Afternoon)
96.45862775,249.5124969,Two Boys Cafe (Afternoon)
96.65861231,249.4125061,Two Boys Cafe (Afternoon)
96.85862361,249.4625092,Two Boys Cafe (Afternoon)
97.058616,249.4125061,Two Boys Cafe (Afternoon)
97.25861976,249.4625092,Two Boys Cafe (Afternoon)
97.45860611,249.4625092,Two Boys Cafe (Afternoon)
97.65861699,249.3125,Two Boys Cafe (Afternoon)
97.85860205,249.3625031,Two Boys Cafe (Afternoon)
98.0586109,249.4125061,Two Boys Cafe (Afternoon)
98.25859694,249.4625092,Two Boys Cafe (Afternoon)
98.45860809,249.5625,Two Boys Cafe (Afternoon)
98.65859517,249.5124969,Two Boys Cafe (Afternoon)
98.85860663,249.4125061,Two Boys Cafe (Afternoon)
99.05858939,249.5625,Two Boys Cafe (Afternoon)
99.25859986,249.3625031,Two Boys Cafe (Afternoon)
99.4585859,249.3625031,Two Boys Cafe (Afternoon)
99.65859746,249.4125061,Two Boys Cafe (Afternoon)
99.85858179,249.5625,Two Boys Cafe (Afternoon)
100.0585895,249.7125092,Two Boys Cafe (Afternoon)
100.2585769,249.6625061,Two Boys Cafe (Afternoon)
100.4585884,249.6625061,Two Boys Cafe (Afternoon)
100.658589,249.5625,Two Boys Cafe (Afternoon)
100.8585868,249.7624969,Two Boys Cafe (Afternoon)
101.0585724,249.6625061,Two Boys Cafe (Afternoon)
101.2585818,249.8625031,Two Boys Cafe (Afternoon)
101.458617,249.7624969,Two Boys Cafe (Afternoon)
101.6585766,249.8625031,Two Boys Cafe (Afternoon)
101.8585855,249.8125,Two Boys Cafe (Afternoon)
102.0585728,249.9125061,Two Boys Cafe (Afternoon)
102.258577,249.9125061,Two Boys Cafe (Afternoon)
102.4585748,250.1125031,Two Boys Cafe (Afternoon)
102.6585758,249.9125061,Two Boys Cafe (Afternoon)
102.8585519,249.8625031,Two Boys Cafe (Afternoon)
103.0585663,249.9125061,Two Boys Cafe (Afternoon)
103.258546,249.8625031,Two Boys Cafe (Afternoon)
103.4585628,249.8625031,Two Boys Cafe (Afternoon)
103.6585415,249.8625031,Two Boys Cafe (Afternoon)
103.8585577,249.9625092,Two Boys Cafe (Afternoon)
104.0585362,249.9125061,Two Boys Cafe (Afternoon)
104.2585544,249.8625031,Two Boys Cafe (Afternoon)
104.4585385,249.9125061,Two Boys Cafe (Afternoon)
104.6585581,250.0124969,Two Boys Cafe (Afternoon)
104.8585308,250.1625061,Two Boys Cafe (Afternoon)
105.0585461,250.1625061,Two Boys Cafe (Afternoon)
105.2585285,250.1125031,Two Boys Cafe (Afternoon)
105.4585536,250.3125,Two Boys Cafe (Afternoon)
105.6585243,250.2125092,Two Boys Cafe (Afternoon)
105.8585345,250.3625031,Two Boys Cafe (Afternoon)
106.0585192,250.5500031,Two Boys Cafe (Afternoon)
106.2585315,250.4499969,Two Boys Cafe (Afternoon)
106.4585137,250.2624969,Two Boys Cafe (Afternoon)
106.6585289,250.3625031,Two Boys Cafe (Afternoon)
106.8585116,250.1625061,Two Boys Cafe (Afternoon)
107.0585225,250.3625031,Two Boys Cafe (Afternoon)
107.2585071,250.4000092,Two Boys Cafe (Afternoon)
107.4585182,250.3125,Two Boys Cafe (Afternoon)
107.6585101,250.2125092,Two Boys Cafe (Afternoon)
107.8585193,250.1625061,Two Boys Cafe (Afternoon)
108.0584982,250.1625061,Two Boys Cafe (Afternoon)
108.2585144,250.1625061,Two Boys Cafe (Afternoon)
108.458546,250.2624969,Two Boys Cafe (Afternoon)
108.6585172,250.1125031,Two Boys Cafe (Afternoon)
108.858513,250.1625061,Two Boys Cafe (Afternoon)
109.0585002,250.2125092,Two Boys Cafe (Afternoon)
109.2585062,250.0625,Two Boys Cafe (Afternoon)
109.4585005,250.0625,Two Boys Cafe (Afternoon)
109.6584979,250.1125031,Two Boys Cafe (Afternoon)
109.858479,250.0124969,Two Boys Cafe (Afternoon)
110.0585017,250.1125031,Two Boys Cafe (Afternoon)
110.2584772,250.1125031,Two Boys Cafe (Afternoon)
110.4584908,250.0625,Two Boys Cafe (Afternoon)
110.6584731,250.1125031,Two Boys Cafe (Afternoon)
110.858486,249.9625092,Two Boys Cafe (Afternoon)
111.0584669,249.7624969,Two Boys Cafe (Afternoon)
111.25849,249.8125,Two Boys Cafe (Afternoon)
111.4584708,249.8125,Two Boys Cafe (Afternoon)
111.6584857,249.7624969,Two Boys Cafe (Afternoon)
111.858463,249.7125092,Two Boys Cafe (Afternoon)
112.058474,249.7624969,Two Boys Cafe (Afternoon)
112.2584566,249.7624969,Two Boys Cafe (Afternoon)
112.4584757,249.8625031,Two Boys Cafe (Afternoon)
112.658454,250.0625,Two Boys Cafe (Afternoon)
112.8584687,249.8625031,Two Boys Cafe (Afternoon)
113.0584482,249.8625031,Two Boys Cafe (Afternoon)
113.2584684,249.8125,Two Boys Cafe (Afternoon)
113.458444,249.5124969,Two Boys Cafe (Afternoon)
113.6584607,249.5625,Two Boys Cafe (Afternoon)
113.8584395,249.4625092,Two Boys Cafe (Afternoon)
114.0584532,249.4125061,Two Boys Cafe (Afternoon)
114.2584351,249.5124969,Two Boys Cafe (Afternoon)
114.4584526,249.4625092,Two Boys Cafe (Afternoon)
114.6584297,249.3125,Two Boys Cafe (Afternoon)
114.8584389,249.3625031,Two Boys Cafe (Afternoon)
115.0584406,249.2624969,Two Boys Cafe (Afternoon)
115.2584489,249.0625,Two Boys Cafe (Afternoon)
115.4584302,248.9125061,Two Boys Cafe (Afternoon)
115.6584373,248.9625092,Two Boys Cafe (Afternoon)
115.858469,248.9125061,Two Boys Cafe (Afternoon)
116.0584323,249.0625,Two Boys Cafe (Afternoon)
116.2584322,249.4125061,Two Boys Cafe (Afternoon)
116.4584276,249.3625031,Two Boys Cafe (Afternoon)
116.6584315,249.4125061,Two Boys Cafe (Afternoon)
116.8584081,249.4125061,Two Boys Cafe (Afternoon)
117.0584243,249.0124969,Two Boys Cafe (Afternoon)
117.2584177,249.2125092,Two Boys Cafe (Afternoon)
117.4584169,249.1625061,Two Boys Cafe (Afternoon)
117.6584017,248.6625061,Two Boys Cafe (Afternoon)
117.858419,248.9625092,Two Boys Cafe (Afternoon)
118.0583954,248.6625061,Two Boys Cafe (Afternoon)
118.258412,248.7624969,Two Boys Cafe (Afternoon)
118.4583924,248.7624969,Two Boys Cafe (Afternoon)
118.6584081,248.6625061,Two Boys Cafe (Afternoon)
118.8583941,248.6125031,Two Boys Cafe (Afternoon)
119.0584023,248.5625,Two Boys Cafe (Afternoon)
119.2583894,248.3625031,Two Boys Cafe (Afternoon)
119.458398,248.3625031,Two Boys Cafe (Afternoon)
119.6583802,248.4625092,Two Boys Cafe (Afternoon)
119.8583947,248.5124969,Two Boys Cafe (Afternoon)
120.0583762,248.2624969,Two Boys Cafe (Afternoon)
120.2583907,248.3125,Two Boys Cafe (Afternoon)
120.4583732,248.2125092,Two Boys Cafe (Afternoon)
120.6583886,248.2125092,Two Boys Cafe (Afternoon)
120.858367,248.2125092,Two Boys Cafe (Afternoon)
121.0583799,248.0124969,Two Boys Cafe (Afternoon)
121.2583657,247.9125061,Two Boys Cafe (Afternoon)
121.4583797,247.8125,Two Boys Cafe (Afternoon)
121.6583597,247.7624969,Two Boys Cafe (Afternoon)
121.8583842,247.5625,Two Boys Cafe (Afternoon)
122.0583564,247.5625,Two Boys Cafe (Afternoon)
122.25838,247.4625092,Two Boys Cafe (Afternoon)
122.458361,247.2624969,Two Boys Cafe (Afternoon)
122.6583685,247.1625061,Two Boys Cafe (Afternoon)
122.8583534,247.2125092,Two Boys Cafe (Afternoon)
123.0583612,247.1125031,Two Boys Cafe (Afternoon)
123.2583882,247.2125092,Two Boys Cafe (Afternoon)
123.4583573,247.2125092,Two Boys Cafe (Afternoon)
123.6583545,247.0124969,Two Boys Cafe (Afternoon)
123.858353,246.9125061,Two Boys Cafe (Afternoon)
124.0583513,246.8125,Two Boys Cafe (Afternoon)
124.2583494,246.8625031,Two Boys Cafe (Afternoon)
124.4583508,246.8125,Two Boys Cafe (Afternoon)
124.6583458,246.8125,Two Boys Cafe (Afternoon)
124.8583423,246.7624969,Two Boys Cafe (Afternoon)
125.0583249,246.7624969,Two Boys Cafe (Afternoon)
125.2583492,246.625,Two Boys Cafe (Afternoon)
125.4583214,246.4750061,Two Boys Cafe (Afternoon)
125.6583363,246.4750061,Two Boys Cafe (Afternoon)
125.8583213,246.4250031,Two Boys Cafe (Afternoon)
126.0583345,246.4250031,Two Boys Cafe (Afternoon)
126.2583122,246.4250031,Two Boys Cafe (Afternoon)
126.4583314,246.4250031,Two Boys Cafe (Afternoon)
126.6583077,246.125,Two Boys Cafe (Afternoon)
126.8583225,245.9750061,Two Boys Cafe (Afternoon)
127.0583062,245.6750031,Two Boys Cafe (Afternoon)
127.2583233,245.7750092,Two Boys Cafe (Afternoon)
127.4583027,245.4250031,Two Boys Cafe (Afternoon)
127.6583164,245.2250061,Two Boys Cafe (Afternoon)
127.8582981,245.4750061,Two Boys Cafe (Afternoon)
128.0583135,245.4750061,Two Boys Cafe (Afternoon)
128.2582925,245.2250061,Two Boys Cafe (Afternoon)
128.4583114,245.1750031,Two Boys Cafe (Afternoon)
128.6582893,245.1750031,Two Boys Cafe (Afternoon)
128.8583016,245.0749969,Two Boys Cafe (Afternoon)
129.0582862,244.9250031,Two Boys Cafe (Afternoon)
129.2582979,245.0250092,Two Boys Cafe (Afternoon)
129.4582814,244.7750092,Two Boys Cafe (Afternoon)
129.6583011,244.625,Two Boys Cafe (Afternoon)
129.8582783,244.7250061,Two Boys Cafe (Afternoon)
130.058291,244.7250061,Two Boys Cafe (Afternoon)
130.2582877,244.7250061,Two Boys Cafe (Afternoon)
130.458286,244.4250031,Two Boys Cafe (Afternoon)
130.6582724,244.875,Two Boys Cafe (Afternoon)
130.8582822,248.4625092,Two Boys Cafe (Afternoon)
131.0583128,252.1999969,Two Boys Cafe (Afternoon)
131.2582619,253.5,Two Boys Cafe (Afternoon)
131.4582794,255.1875,Two Boys Cafe (Afternoon)
131.6582737,254.1875,Two Boys Cafe (Afternoon)
131.8582751,255.1875,Two Boys Cafe (Afternoon)
132.0582739,256.2875061,Two Boys Cafe (Afternoon)
132.2582648,249.9625092,Two Boys Cafe (Afternoon)
132.4582499,244.0749969,Two Boys Cafe (Afternoon)
132.658263,243.7250061,Two Boys Cafe (Afternoon)
132.8582452,243.7750092,Two Boys Cafe (Afternoon)
133.05826,244.0250092,Two Boys Cafe (Afternoon)
133.2582442,244.2750092,Two Boys Cafe (Afternoon)
133.4582607,244.0250092,Two Boys Cafe (Afternoon)
133.6582373,243.9750061,Two Boys Cafe (Afternoon)
133.858252,243.7750092,Two Boys Cafe (Afternoon)
134.0582323,243.625,Two Boys Cafe (Afternoon)
134.2582481,243.375,Two Boys Cafe (Afternoon)
134.4582316,243.0250092,Two Boys Cafe (Afternoon)
134.6582464,243.0749969,Two Boys Cafe (Afternoon)
134.8582306,242.9750061,Two Boys Cafe (Afternoon)
135.0582391,242.9750061,Two Boys Cafe (Afternoon)
135.2582252,242.9750061,Two Boys Cafe (Afternoon)
135.4582313,243.1750031,Two Boys Cafe (Afternoon)
135.6582204,243.2250061,Two Boys Cafe (Afternoon)
135.8582324,243.2250061,Two Boys Cafe (Afternoon)
136.0582147,243.1750031,Two Boys Cafe (Afternoon)
136.2582298,243.2750092,Two Boys Cafe (Afternoon)
136.4582119,243.375,Two Boys Cafe (Afternoon)
136.6582286,243.4250031,Two Boys Cafe (Afternoon)
136.8582087,243.4250031,Two Boys Cafe (Afternoon)
137.0582179,243.5250092,Two Boys Cafe (Afternoon)
137.2582018,243.3249969,Two Boys Cafe (Afternoon)
137.4582172,243.4250031,Two Boys Cafe (Afternoon)
137.658203,243.7750092,Two Boys Cafe (Afternoon)
137.8582139,243.625,Two Boys Cafe (Afternoon)
138.0582077,243.7250061,Two Boys Cafe (Afternoon)
138.2582087,243.8249969,Two Boys Cafe (Afternoon)
138.4582143,243.6750031,Two Boys Cafe (Afternoon)
138.6582029,243.7250061,Two Boys Cafe (Afternoon)
138.858205,243.625,Two Boys Cafe (Afternoon)
139.0581969,243.5749969,Two Boys Cafe (Afternoon)
139.2581968,243.7750092,Two Boys Cafe (Afternoon)
139.4581938,243.8249969,Two Boys Cafe (Afternoon)
139.6582027,243.8249969,Two Boys Cafe (Afternoon)
139.8581742,243.9750061,Two Boys Cafe (Afternoon)
140.0581916,244.1750031,Two Boys Cafe (Afternoon)
140.2581747,244.2250061,Two Boys Cafe (Afternoon)
140.4581858,244.0250092,Two Boys Cafe (Afternoon)
140.6581666,243.9250031,Two Boys Cafe (Afternoon)
140.8581814,243.9750061,Two Boys Cafe (Afternoon)
141.058212,244.2250061,Two Boys Cafe (Afternoon)
141.2581822,244.375,Two Boys Cafe (Afternoon)
141.4581678,244.3249969,Two Boys Cafe (Afternoon)
141.6581825,244.625,Two Boys Cafe (Afternoon)
141.8581539,244.5749969,Two Boys Cafe (Afternoon)
142.0581743,244.5749969,Two Boys Cafe (Afternoon)
142.2581491,244.625,Two Boys Cafe (Afternoon)
142.4581672,244.5749969,Two Boys Cafe (Afternoon)
142.6581476,244.5250092,Two Boys Cafe (Afternoon)
142.8581652,244.7250061,Two Boys Cafe (Afternoon)
143.0581421,244.8249969,Two Boys Cafe (Afternoon)
143.2581566,244.9250031,Two Boys Cafe (Afternoon)
143.4581411,244.9250031,Two Boys Cafe (Afternoon)
143.6581573,244.9250031,Two Boys Cafe (Afternoon)
143.858136,244.875,Two Boys Cafe (Afternoon)
144.0581486,244.7750092,Two Boys Cafe (Afternoon)
144.2581323,244.7750092,Two Boys Cafe (Afternoon)
144.4581448,244.7750092,Two Boys Cafe (Afternoon)
144.6581324,245.2750092,Two Boys Cafe (Afternoon)
144.8581485,245.0749969,Two Boys Cafe (Afternoon)
145.0581225,245.125,Two Boys Cafe (Afternoon)
145.2581407,244.9250031,Two Boys Cafe (Afternoon)
145.4581333,244.875,Two Boys Cafe (Afternoon)
145.6581291,244.8249969,Two Boys Cafe (Afternoon)
145.8581304,244.9750061,Two Boys Cafe (Afternoon)
146.0581285,244.9750061,Two Boys Cafe (Afternoon)
146.2581206,244.8249969,Two Boys Cafe (Afternoon)
146.4581247,244.9750061,Two Boys Cafe (Afternoon)
146.658173,245.0749969,Two Boys Cafe (Afternoon)
146.8581281,245.0250092,Two Boys Cafe (Afternoon)
147.0581188,245.0250092,Two Boys Cafe (Afternoon)
147.2580993,244.9250031,Two Boys Cafe (Afternoon)
147.4581138,244.8249969,Two Boys Cafe (Afternoon)
147.6580976,245.2750092,Two Boys Cafe (Afternoon)
147.8581123,245.2750092,Two Boys Cafe (Afternoon)
148.0580903,245.375,Two Boys Cafe (Afternoon)
148.2581124,245.4750061,Two Boys Cafe (Afternoon)
148.4580924,245.4250031,Two Boys Cafe (Afternoon)
148.6581057,245.4750061,Two Boys Cafe (Afternoon)
148.8580976,245.4250031,Two Boys Cafe (Afternoon)
149.0581008,245.2750092,Two Boys Cafe (Afternoon)
149.2580792,245.2750092,Two Boys Cafe (Afternoon)
149.4580943,245.1750031,Two Boys Cafe (Afternoon)
149.6580795,245.2750092,Two Boys Cafe (Afternoon)
149.8580897,245.375,Two Boys Cafe (Afternoon)
150.0580733,245.5749969,Two Boys Cafe (Afternoon)
150.2580941,245.7250061,Two Boys Cafe (Afternoon)
150.4580709,245.5749969,Two Boys Cafe (Afternoon)
150.6580874,245.7750092,Two Boys Cafe (Afternoon)
150.8580639,245.8249969,Two Boys Cafe (Afternoon)
151.0580792,245.7250061,Two Boys Cafe (Afternoon)
151.258062,245.8249969,Two Boys Cafe (Afternoon)
151.4580838,245.8249969,Two Boys Cafe (Afternoon)
151.6580595,246.125,Two Boys Cafe (Afternoon)
151.8580774,246.5250092,Two Boys Cafe (Afternoon)
152.0580526,246.5749969,Two Boys Cafe (Afternoon)
152.2580665,246.2750092,Two Boys Cafe (Afternoon)
152.4580489,246.3249969,Two Boys Cafe (Afternoon)
152.6580664,246.0749969,Two Boys Cafe (Afternoon)
152.8580482,245.875,Two Boys Cafe (Afternoon)
153.0580551,246.0749969,Two Boys Cafe (Afternoon)
153.2580396,246.0250092,Two Boys Cafe (Afternoon)
153.4580372,245.9750061,Two Boys Cafe (Afternoon)
153.6580418,246.0749969,Two Boys Cafe (Afternoon)
153.8580612,245.875,Two Boys Cafe (Afternoon)
154.0580441,245.8249969,Two Boys Cafe (Afternoon)
154.2580478,246.0749969,Two Boys Cafe (Afternoon)
154.4580541,246.125,Two Boys Cafe (Afternoon)
154.6580445,245.9750061,Two Boys Cafe (Afternoon)
154.8580674,246.125,Two Boys Cafe (Afternoon)
155.0580379,246.0749969,Two Boys Cafe (Afternoon)
155.2580379,246.125,Two Boys Cafe (Afternoon)
155.4580187,246.125,Two Boys Cafe (Afternoon)
155.6580374,246.0749969,Two Boys Cafe (Afternoon)
155.858023,246.0749969,Two Boys Cafe (Afternoon)
156.05803,246.0749969,Two Boys Cafe (Afternoon)
156.2580217,245.875,Two Boys Cafe (Afternoon)
156.4580278,245.9250031,Two Boys Cafe (Afternoon)
156.6580041,245.875,Two Boys Cafe (Afternoon)
156.8580193,245.5749969,Two Boys Cafe (Afternoon)
157.0580005,245.5250092,Two Boys Cafe (Afternoon)
157.2580148,245.4750061,Two Boys Cafe (Afternoon)
157.4579972,245.5250092,Two Boys Cafe (Afternoon)
157.6580175,245.4750061,Two Boys Cafe (Afternoon)
157.857993,245.4750061,Two Boys Cafe (Afternoon)
158.058008,245.2250061,Two Boys Cafe (Afternoon)
158.2579869,245.2750092,Two Boys Cafe (Afternoon)
158.458004,245.4250031,Two Boys Cafe (Afternoon)
158.6579851,245.2250061,Two Boys Cafe (Afternoon)
158.8579978,245.0250092,Two Boys Cafe (Afternoon)
159.0579807,245.0749969,Two Boys Cafe (Afternoon)
159.2579953,244.9250031,Two Boys Cafe (Afternoon)
159.457978,245.1750031,Two Boys Cafe (Afternoon)
159.6579936,245.125,Two Boys Cafe (Afternoon)
159.8579728,244.9750061,Two Boys Cafe (Afternoon)
160.0579854,245.0250092,Two Boys Cafe (Afternoon)
160.2579687,245.0250092,Two Boys Cafe (Afternoon)
160.4579826,244.875,Two Boys Cafe (Afternoon)
