"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.259457673E0,4.434159771E-2,1.091895252E-1,1.171789989E-1
9.261467829E0,4.753739014E-2,1.027979404E-1,1.139832065E-1
9.263477985E0,4.966791719E-2,1.027979404E-1,1.118526831E-1
9.265488141E0,5.073318258E-2,9.853688627E-2,1.118526831E-1
9.267498298E0,5.392897129E-2,9.853688627E-2,1.097221524E-1
9.269508454E0,5.712476373E-2,9.321057051E-2,1.097221524E-1
9.271518610E0,5.819002539E-2,8.894951642E-2,1.075916290E-1
9.273528766E0,6.032055244E-2,8.575372398E-2,1.075916290E-1
9.275538923E0,6.458161026E-2,8.255793154E-2,1.065263674E-1
9.277549079E0,6.671213359E-2,8.149266988E-2,1.065263674E-1
9.279559235E0,6.990792602E-2,8.149266988E-2,1.033305749E-1
9.281569391E0,7.097318769E-2,7.936213911E-2,1.022653133E-1
9.283579548E0,7.416898012E-2,7.829687744E-2,1.012000442E-1
9.285589704E0,7.736477256E-2,7.723161578E-2,1.001347825E-1
9.287599860E0,7.736477256E-2,7.510108501E-2,9.906952083E-2
9.289610016E0,8.056056499E-2,7.297056168E-2,9.800425172E-2
9.291620173E0,8.482161909E-2,7.297056168E-2,9.587372839E-2
9.293630329E0,8.695214242E-2,6.977476925E-2,9.480846673E-2
9.295640485E0,8.695214242E-2,6.870950758E-2,9.587372839E-2
9.297650641E0,8.908267319E-2,6.764423847E-2,9.587372839E-2
9.299660798E0,9.014793485E-2,6.444845349E-2,9.480846673E-2
9.301670954E0,9.014793485E-2,6.231792271E-2,9.374319762E-2
9.303681110E0,8.908267319E-2,6.125266105E-2,9.267793596E-2
9.305691266E0,8.908267319E-2,6.018739566E-2,9.161267430E-2
9.307701423E0,8.695214242E-2,5.912213027E-2,9.161267430E-2
9.309711579E0,8.482161909E-2,5.912213027E-2,9.054741263E-2
9.311721735E0,8.588688076E-2,5.805686861E-2,9.054741263E-2
9.313731891E0,8.482161909E-2,5.592634156E-2,8.948214352E-2
9.315742048E0,8.375635743E-2,5.379581451E-2,8.735162020E-2
9.317752204E0,8.375635743E-2,5.060002208E-2,8.841688186E-2
9.319762360E0,8.056056499E-2,4.740423337E-2,9.054741263E-2
9.321772516E0,8.375635743E-2,4.314317927E-2,8.841688186E-2
9.323782673E0,8.269108832E-2,4.207791388E-2,8.841688186E-2
9.325792829E0,8.269108832E-2,3.888212144E-2,8.948214352E-2
9.327802985E0,8.162582666E-2,3.355580568E-2,8.628635854E-2
9.329813141E0,8.162582666E-2,3.036001325E-2,8.415582776E-2
9.331823298E0,8.162582666E-2,2.396843210E-2,8.309056610E-2
9.333833454E0,7.843003422E-2,2.077264152E-2,8.309056610E-2
9.335843610E0,7.736477256E-2,1.651158556E-2,8.202529699E-2
9.337853766E0,7.629951090E-2,1.331579592E-2,7.989477366E-2
9.339863923E0,7.203845680E-2,9.054740891E-3,7.989477366E-2
9.341874079E0,7.097318769E-2,4.793686327E-3,7.882951200E-2
9.343884235E0,6.777740270E-2,-5.326318205E-4,7.776424289E-2
9.345894391E0,6.351634115E-2,-2.663159044E-3,7.989477366E-2
9.347904548E0,6.138581783E-2,-6.924213842E-3,7.882951200E-2
9.349914704E0,5.819002539E-2,-1.438105945E-2,7.776424289E-2
9.351924860E0,5.605949834E-2,-1.651158556E-2,7.882951200E-2
9.353935016E0,5.392897129E-2,-2.077264152E-2,7.563371956E-2
9.355945173E0,5.073318258E-2,-2.290316857E-2,7.563371956E-2
9.357955329E0,4.753739014E-2,-2.609895915E-2,7.456845790E-2
9.359965485E0,4.434159771E-2,-2.929474972E-2,7.350318879E-2
9.361975641E0,4.327633604E-2,-3.249054030E-2,7.243792713E-2
9.363985798E0,4.327633604E-2,-3.462106735E-2,7.243792713E-2
9.365995954E0,4.221107066E-2,-3.888212144E-2,7.350318879E-2
9.368006110E0,4.114580899E-2,-4.101264849E-2,7.243792713E-2
9.370016266E0,4.008054361E-2,-4.633896798E-2,7.243792713E-2
9.372026423E0,4.008054361E-2,-4.953476042E-2,7.350318879E-2
9.374036579E0,3.795001656E-2,-5.486107618E-2,7.350318879E-2
9.376046735E0,3.901528195E-2,-5.912213027E-2,7.243792713E-2
9.378056891E0,3.688475490E-2,-6.231792271E-2,7.137266546E-2
9.380067048E0,3.901528195E-2,-6.444845349E-2,6.924213469E-2
9.382077204E0,4.008054361E-2,-6.764423847E-2,7.030740380E-2
9.384087360E0,3.901528195E-2,-6.870950758E-2,6.817687303E-2
9.386097516E0,4.008054361E-2,-7.084003091E-2,6.711161137E-2
9.388107673E0,3.901528195E-2,-7.084003091E-2,6.498108059E-2
9.390117829E0,3.901528195E-2,-7.190529257E-2,6.711161137E-2
9.392127985E0,3.688475490E-2,-7.084003091E-2,6.285055727E-2
9.394138141E0,3.688475490E-2,-7.297056168E-2,6.285055727E-2
9.396148298E0,3.581948951E-2,-7.084003091E-2,6.178529188E-2
9.398158454E0,3.688475490E-2,-6.870950758E-2,6.072002649E-2
9.400168610E0,3.368896246E-2,-6.551371515E-2,5.858949944E-2
9.402178766E0,3.262370080E-2,-6.657897681E-2,5.752423778E-2
9.404188923E0,3.155843541E-2,-6.551371515E-2,5.645897239E-2
9.406199079E0,2.729738131E-2,-6.444845349E-2,5.539371073E-2
9.408209235E0,2.303632535E-2,-6.338318437E-2,5.326318368E-2
9.410219391E0,1.984053478E-2,-6.018739566E-2,5.219791830E-2
9.412229548E0,1.771000773E-2,-5.805686861E-2,4.900212586E-2
9.414239704E0,1.238369010E-2,-5.592634156E-2,4.793686420E-2
9.416249860E0,1.131842658E-2,-5.379581451E-2,4.474107176E-2
9.418260016E0,5.992108025E-3,-4.953476042E-2,4.261054471E-2
9.420270173E0,2.796316985E-3,-5.060002208E-2,4.154528305E-2
9.422280329E0,-2.530001104E-3,-4.846949503E-2,3.834949061E-2
9.424290485E0,-5.725792143E-3,-4.527370632E-2,3.515370190E-2
9.426300641E0,-8.921583183E-3,-4.527370632E-2,3.621896356E-2
9.428310798E0,-1.318263728E-2,-4.420844093E-2,3.408843651E-2
9.430320954E0,-1.318263728E-2,-4.207791388E-2,2.982738242E-2
9.432331110E0,-1.637842879E-2,-3.994738683E-2,3.089264594E-2
9.434341266E0,-1.957421936E-2,-3.462106735E-2,2.982738242E-2
9.436351423E0,-2.063948289E-2,-3.249054030E-2,2.663159184E-2
9.438361579E0,-2.170474641E-2,-2.929474972E-2,2.769685537E-2
9.440371735E0,-2.170474641E-2,-2.822948620E-2,2.556632832E-2
9.442381891E0,-2.277000993E-2,-2.822948620E-2,2.556632832E-2
9.444392048E0,-2.277000993E-2,-2.716422267E-2,2.556632832E-2
9.446402204E0,-2.063948289E-2,-2.609895915E-2,2.450106293E-2
9.448412360E0,-1.850895584E-2,-2.716422267E-2,2.450106293E-2
9.450422516E0,-1.744369231E-2,-2.503369562E-2,2.450106293E-2
9.452432673E0,-1.424790081E-2,-2.503369562E-2,2.450106293E-2
9.454442829E0,-1.211737376E-2,-2.503369562E-2,2.343579940E-2
9.456453037E0,-5.725792143E-3,-2.822948620E-2,2.343579940E-2
9.458463245E0,-2.530001104E-3,-2.929474972E-2,2.343579940E-2
9.460473454E0,2.796316985E-3,-2.929474972E-2,2.450106293E-2
9.462483662E0,9.187898599E-3,-3.036001325E-2,2.450106293E-2
9.464493870E0,1.344895363E-2,-2.929474972E-2,2.876211889E-2
9.466504079E0,1.877527125E-2,-3.036001325E-2,2.876211889E-2
9.468514287E0,2.516685426E-2,-3.036001325E-2,2.769685537E-2
9.470524495E0,3.049317189E-2,-2.929474972E-2,2.982738242E-2
9.472534704E0,3.262370080E-2,-2.822948620E-2,3.302317113E-2
9.474544912E0,3.795001656E-2,-3.142527863E-2,3.408843651E-2
9.476555120E0,4.008054361E-2,-3.142527863E-2,3.408843651E-2
9.478565329E0,4.327633604E-2,-3.142527863E-2,3.515370190E-2
9.480575537E0,4.327633604E-2,-3.036001325E-2,3.728422895E-2
9.482585745E0,4.327633604E-2,-3.142527863E-2,3.515370190E-2
9.484595954E0,4.221107066E-2,-2.929474972E-2,3.728422895E-2
9.486606162E0,4.327633604E-2,-2.822948620E-2,3.621896356E-2
9.488616370E0,3.901528195E-2,-2.822948620E-2,3.728422895E-2
9.490626579E0,3.688475490E-2,-2.609895915E-2,3.834949061E-2
9.492636787E0,3.049317189E-2,-2.503369562E-2,3.834949061E-2
9.494646995E0,2.623211779E-2,-1.970737800E-2,3.941475600E-2
9.496657204E0,2.197106183E-2,-1.544632297E-2,3.941475600E-2
9.498667412E0,1.344895363E-2,-1.118526794E-2,3.941475600E-2
9.500677620E0,8.122635074E-3,-6.924213842E-3,4.048001766E-2
9.502687829E0,3.861580743E-3,-2.663159044E-3,4.048001766E-2
9.504698037E0,-3.595264861E-3,1.597895520E-3,4.261054471E-2
9.506708245E0,-1.105211023E-2,4.793686327E-3,4.367581010E-2
9.508718454E0,-1.318263728E-2,1.012000442E-2,4.367581010E-2
9.510728662E0,-1.850895584E-2,1.438105945E-2,4.474107176E-2
9.512738870E0,-1.957421936E-2,1.651158556E-2,4.793686420E-2
9.514749079E0,-2.490053698E-2,1.651158556E-2,4.793686420E-2
9.516759287E0,-3.129211813E-2,1.970737800E-2,5.006739125E-2
9.518769443E0,-3.129211813E-2,1.970737800E-2,5.113265663E-2
9.520779600E0,-3.448791057E-2,1.970737800E-2,5.326318368E-2
9.522789756E0,-3.448791057E-2,2.290316857E-2,5.432844535E-2
9.524799912E0,-3.661843762E-2,2.183790505E-2,5.432844535E-2
9.526810068E0,-3.874896467E-2,2.396843210E-2,5.645897239E-2
9.528820225E0,-3.874896467E-2,2.716422267E-2,5.539371073E-2
9.530830381E0,-4.087949172E-2,2.716422267E-2,5.858949944E-2
9.532840537E0,-4.301001877E-2,2.716422267E-2,5.858949944E-2
9.534850693E0,-4.301001877E-2,2.716422267E-2,5.965476483E-2
9.536860850E0,-4.301001877E-2,2.822948620E-2,6.072002649E-2
9.538871006E0,-4.194475710E-2,2.716422267E-2,6.072002649E-2
9.540881162E0,-4.194475710E-2,2.929474972E-2,6.391581893E-2
9.542891318E0,-4.087949172E-2,2.929474972E-2,6.391581893E-2
9.544901475E0,-3.874896467E-2,3.036001325E-2,6.604634225E-2
9.546911631E0,-3.342264518E-2,3.142527863E-2,6.711161137E-2
9.548921787E0,-3.022685647E-2,2.929474972E-2,6.604634225E-2
9.550931943E0,-2.703106403E-2,3.142527863E-2,6.817687303E-2
9.552942100E0,-2.277000993E-2,3.249054030E-2,6.711161137E-2
9.554952256E0,-1.850895584E-2,3.142527863E-2,6.711161137E-2
9.556962412E0,-1.637842879E-2,3.249054030E-2,6.604634225E-2
9.558972568E0,-1.105211023E-2,3.249054030E-2,6.604634225E-2
9.560982725E0,-6.791055668E-3,3.249054030E-2,6.391581893E-2
9.562992881E0,-2.530001104E-3,3.355580568E-2,6.498108059E-2
9.565003037E0,1.731053460E-3,3.462106735E-2,6.604634225E-2
9.567013193E0,8.122635074E-3,3.568633273E-2,6.711161137E-2
9.569023350E0,1.238369010E-2,3.355580568E-2,6.817687303E-2
9.571033506E0,1.771000773E-2,3.462106735E-2,7.137266546E-2
9.573043662E0,2.410159074E-2,3.888212144E-2,7.137266546E-2
9.575053818E0,2.942790836E-2,3.888212144E-2,7.137266546E-2
9.577063975E0,3.475422785E-2,3.994738683E-2,7.350318879E-2
9.579074131E0,4.008054361E-2,4.207791388E-2,7.350318879E-2
9.581084287E0,4.434159771E-2,4.314317927E-2,7.456845790E-2
9.583094443E0,4.647212476E-2,4.633896798E-2,7.563371956E-2
9.585104600E0,4.966791719E-2,4.740423337E-2,7.669898123E-2
9.587114756E0,5.605949834E-2,4.953476042E-2,7.563371956E-2
9.589124912E0,5.712476373E-2,5.273054913E-2,7.669898123E-2
9.591135068E0,5.819002539E-2,5.592634156E-2,7.776424289E-2
9.593145225E0,6.351634115E-2,5.699160323E-2,8.096003532E-2
9.595155381E0,6.245107949E-2,5.912213027E-2,8.096003532E-2
9.597165537E0,6.351634115E-2,6.125266105E-2,8.309056610E-2
9.599175693E0,6.351634115E-2,6.338318437E-2,8.309056610E-2
9.601185850E0,6.351634115E-2,6.657897681E-2,8.522108942E-2
9.603196006E0,6.351634115E-2,6.764423847E-2,8.628635854E-2
9.605206162E0,6.245107949E-2,6.977476925E-2,8.628635854E-2
9.607216318E0,6.138581783E-2,7.084003091E-2,8.841688186E-2
9.609226475E0,6.351634115E-2,7.084003091E-2,8.841688186E-2
9.611236631E0,6.138581783E-2,7.297056168E-2,9.054741263E-2
9.613246787E0,5.925529078E-2,7.403582335E-2,9.161267430E-2
9.615256943E0,5.819002539E-2,7.297056168E-2,9.267793596E-2
9.617267100E0,5.712476373E-2,7.723161578E-2,9.161267430E-2
9.619277256E0,5.605949834E-2,7.723161578E-2,9.374319762E-2
9.621287412E0,5.179844424E-2,7.723161578E-2,9.480846673E-2
9.623297568E0,4.966791719E-2,7.616634667E-2,9.587372839E-2
9.625307725E0,4.753739014E-2,7.723161578E-2,9.693899006E-2
9.627317881E0,4.647212476E-2,7.936213911E-2,9.800425172E-2
9.629328037E0,4.647212476E-2,8.042740822E-2,9.800425172E-2
9.631338193E0,4.008054361E-2,7.936213911E-2,9.906952083E-2
9.633348350E0,4.114580899E-2,8.149266988E-2,1.012000442E-1
9.635358506E0,3.901528195E-2,7.936213911E-2,1.022653133E-1
9.637368662E0,3.688475490E-2,7.936213911E-2,1.054610983E-1
9.639378818E0,3.475422785E-2,7.936213911E-2,1.075916290E-1
9.641388975E0,3.155843541E-2,7.829687744E-2,1.107874215E-1
9.643399131E0,2.942790836E-2,7.510108501E-2,1.118526831E-1
9.645409287E0,2.942790836E-2,7.403582335E-2,1.139832065E-1
9.647419443E0,2.836264484E-2,6.977476925E-2,1.150484756E-1
9.649429600E0,2.623211779E-2,6.764423847E-2,1.150484756E-1
9.651439756E0,2.623211779E-2,6.551371515E-2,1.161137372E-1
9.653449912E0,2.410159074E-2,6.338318437E-2,1.150484756E-1
9.655460068E0,2.197106183E-2,6.231792271E-2,1.161137372E-1
9.657470225E0,1.877527125E-2,5.805686861E-2,1.139832065E-1
9.659480381E0,1.984053478E-2,5.486107618E-2,1.161137372E-1
9.661490537E0,1.664474420E-2,5.592634156E-2,1.129179448E-1
9.663500693E0,1.238369010E-2,5.273054913E-2,1.129179448E-1
9.665510850E0,1.025316212E-2,5.273054913E-2,1.129179448E-1
9.667521006E0,5.992108025E-3,5.379581451E-2,1.107874215E-1
9.669531162E0,3.861580743E-3,5.379581451E-2,1.097221524E-1
9.671541318E0,6.657897611E-4,5.379581451E-2,1.107874215E-1
9.673551475E0,-3.595264861E-3,5.166528746E-2,1.097221524E-1
9.675561631E0,-5.725792143E-3,5.273054913E-2,1.107874215E-1
9.677571787E0,-9.986846708E-3,5.166528746E-2,1.097221524E-1
9.679581943E0,-1.105211023E-2,5.166528746E-2,1.118526831E-1
9.681592100E0,-1.424790081E-2,4.953476042E-2,1.118526831E-1
9.683602256E0,-1.637842879E-2,4.953476042E-2,1.129179448E-1
9.685612412E0,-1.637842879E-2,4.740423337E-2,1.107874215E-1
9.687622568E0,-1.850895584E-2,4.527370632E-2,1.118526831E-1
9.689632725E0,-1.744369231E-2,4.527370632E-2,1.129179448E-1
9.691642881E0,-2.063948289E-2,4.314317927E-2,1.129179448E-1
9.693653037E0,-2.170474641E-2,4.101264849E-2,1.129179448E-1
9.695659860E0,-1.957421936E-2,3.781685978E-2,1.129179448E-1
9.697666683E0,-1.957421936E-2,3.462106735E-2,1.139832065E-1
9.699673923E0,-2.170474641E-2,3.568633273E-2,1.129179448E-1
9.701681683E0,-2.383527346E-2,3.249054030E-2,1.107874215E-1
9.703690016E0,-2.277000993E-2,3.462106735E-2,1.118526831E-1
9.705698975E0,-2.490053698E-2,3.355580568E-2,1.107874215E-1
9.707708610E0,-2.596580051E-2,3.355580568E-2,1.107874215E-1
9.709718923E0,-2.809632942E-2,3.675159439E-2,1.097221524E-1
9.711729860E0,-3.022685647E-2,3.994738683E-2,1.097221524E-1
9.713741370E0,-3.129211813E-2,4.101264849E-2,1.097221524E-1
9.715753350E0,-3.448791057E-2,4.420844093E-2,1.107874215E-1
9.717765745E0,-3.448791057E-2,4.633896798E-2,1.107874215E-1
9.719778454E0,-3.448791057E-2,4.633896798E-2,1.118526831E-1
9.721791370E0,-3.555317223E-2,4.633896798E-2,1.118526831E-1
9.723804339E0,-3.555317223E-2,4.633896798E-2,1.129179448E-1
9.725816683E0,-3.768370301E-2,4.527370632E-2,1.129179448E-1
9.727826839E0,-3.555317223E-2,4.314317927E-2,1.086568907E-1
9.729836995E0,-3.768370301E-2,4.314317927E-2,1.097221524E-1
9.731847152E0,-3.768370301E-2,3.781685978E-2,1.097221524E-1
9.733857308E0,-3.768370301E-2,3.355580568E-2,1.097221524E-1
9.735867464E0,-3.768370301E-2,3.249054030E-2,1.075916290E-1
9.737877620E0,-3.661843762E-2,3.036001325E-2,1.065263674E-1
9.739887777E0,-3.555317223E-2,2.716422267E-2,1.054610983E-1
9.741897933E0,-3.555317223E-2,2.503369562E-2,1.043958366E-1
9.743908089E0,-3.448791057E-2,2.290316857E-2,1.022653133E-1
9.745918245E0,-3.448791057E-2,2.183790505E-2,1.012000442E-1
9.747928402E0,-3.555317223E-2,2.290316857E-2,1.012000442E-1
9.749938558E0,-3.342264518E-2,2.396843210E-2,1.012000442E-1
9.751948714E0,-3.448791057E-2,2.609895915E-2,1.001347825E-1
9.753958870E0,-3.555317223E-2,2.716422267E-2,9.906952083E-2
9.755969027E0,-3.129211813E-2,2.929474972E-2,9.800425172E-2
9.757979183E0,-3.129211813E-2,3.142527863E-2,9.587372839E-2
9.759989339E0,-3.235738352E-2,3.355580568E-2,9.480846673E-2
9.761999495E0,-3.129211813E-2,3.675159439E-2,9.480846673E-2
9.764009652E0,-2.809632942E-2,3.781685978E-2,9.267793596E-2
9.766019808E0,-2.809632942E-2,4.101264849E-2,9.374319762E-2
9.768029964E0,-2.596580051E-2,4.314317927E-2,9.267793596E-2
9.770040120E0,-2.383527346E-2,4.527370632E-2,9.161267430E-2
9.772050277E0,-2.170474641E-2,4.740423337E-2,8.948214352E-2
9.774060433E0,-2.063948289E-2,4.740423337E-2,9.161267430E-2
9.776070589E0,-1.850895584E-2,5.060002208E-2,9.161267430E-2
9.778080745E0,-1.531316526E-2,5.060002208E-2,9.161267430E-2
9.780090902E0,-1.424790081E-2,4.953476042E-2,9.161267430E-2
9.782101058E0,-8.921583183E-3,5.166528746E-2,8.948214352E-2
9.784111214E0,-6.791055668E-3,5.060002208E-2,8.841688186E-2
9.786121370E0,-4.660528619E-3,4.846949503E-2,9.054741263E-2
9.788131527E0,-3.994738800E-4,4.953476042E-2,8.948214352E-2
9.790141683E0,6.657897611E-4,4.740423337E-2,8.948214352E-2
9.792151839E0,4.926844500E-3,4.740423337E-2,8.841688186E-2
9.794161995E0,8.122635074E-3,4.740423337E-2,8.735162020E-2
9.796172152E0,8.122635074E-3,4.740423337E-2,8.841688186E-2
9.798182308E0,1.238369010E-2,4.846949503E-2,8.841688186E-2
9.800192464E0,1.664474420E-2,4.953476042E-2,8.841688186E-2
9.802202620E0,1.664474420E-2,5.166528746E-2,8.735162020E-2
9.804212777E0,1.877527125E-2,5.273054913E-2,8.841688186E-2
9.806222933E0,2.303632535E-2,5.379581451E-2,8.841688186E-2
9.808233089E0,2.410159074E-2,5.486107618E-2,9.161267430E-2
9.810243245E0,2.623211779E-2,5.486107618E-2,9.267793596E-2
9.812253402E0,2.942790836E-2,5.379581451E-2,9.374319762E-2
9.814263558E0,3.049317189E-2,5.379581451E-2,9.480846673E-2
9.816273714E0,3.368896246E-2,5.060002208E-2,9.693899006E-2
9.818283870E0,3.581948951E-2,4.953476042E-2,9.587372839E-2
9.820294027E0,3.795001656E-2,4.740423337E-2,9.693899006E-2
9.822304183E0,4.114580899E-2,4.740423337E-2,1.001347825E-1
9.824314339E0,4.008054361E-2,4.420844093E-2,9.800425172E-2
9.826324495E0,4.114580899E-2,4.207791388E-2,9.693899006E-2
9.828334652E0,4.114580899E-2,3.994738683E-2,9.693899006E-2
9.830344808E0,4.327633604E-2,3.994738683E-2,9.693899006E-2
9.832354964E0,4.221107066E-2,3.888212144E-2,9.480846673E-2
9.834365120E0,4.327633604E-2,4.101264849E-2,9.480846673E-2
9.836375277E0,4.327633604E-2,4.207791388E-2,9.480846673E-2
9.838385433E0,4.114580899E-2,4.314317927E-2,9.374319762E-2
9.840395589E0,4.221107066E-2,4.633896798E-2,9.267793596E-2
9.842405745E0,4.221107066E-2,4.740423337E-2,9.267793596E-2
9.844415902E0,4.008054361E-2,4.633896798E-2,9.161267430E-2
9.846426058E0,3.901528195E-2,4.953476042E-2,8.948214352E-2
9.848436214E0,3.901528195E-2,4.953476042E-2,8.735162020E-2
9.850446370E0,3.688475490E-2,4.953476042E-2,8.735162020E-2
9.852456527E0,3.475422785E-2,5.060002208E-2,8.628635854E-2
9.854466683E0,3.262370080E-2,4.846949503E-2,8.415582776E-2
9.856476839E0,3.155843541E-2,4.846949503E-2,8.202529699E-2
9.858486995E0,2.836264484E-2,4.633896798E-2,8.309056610E-2
9.860497152E0,2.729738131E-2,4.314317927E-2,8.202529699E-2
9.862507308E0,2.623211779E-2,4.207791388E-2,8.309056610E-2
9.864517464E0,2.303632535E-2,4.101264849E-2,8.415582776E-2
9.866527620E0,2.197106183E-2,3.994738683E-2,8.309056610E-2
9.868537777E0,1.984053478E-2,3.781685978E-2,8.202529699E-2
9.870547933E0,1.877527125E-2,3.675159439E-2,8.415582776E-2
9.872558089E0,1.771000773E-2,3.462106735E-2,8.202529699E-2
9.874568245E0,1.664474420E-2,3.462106735E-2,8.202529699E-2
9.876578402E0,1.664474420E-2,3.462106735E-2,8.202529699E-2
9.878588558E0,1.451421715E-2,3.249054030E-2,8.202529699E-2
9.880598714E0,1.451421715E-2,3.142527863E-2,8.202529699E-2
9.882608870E0,1.451421715E-2,3.142527863E-2,8.202529699E-2
9.884619027E0,1.451421715E-2,3.142527863E-2,8.202529699E-2
9.886629183E0,1.131842658E-2,3.249054030E-2,8.415582776E-2
9.888639339E0,1.025316212E-2,3.036001325E-2,8.309056610E-2
9.890649495E0,1.025316212E-2,2.503369562E-2,8.415582776E-2
9.892659652E0,7.057371549E-3,2.609895915E-2,8.309056610E-2
9.894669808E0,8.122635074E-3,2.609895915E-2,8.522108942E-2
9.896679964E0,8.122635074E-3,2.183790505E-2,8.735162020E-2
9.898690120E0,8.122635074E-3,1.970737800E-2,8.628635854E-2
9.900700277E0,8.122635074E-3,1.757685095E-2,8.841688186E-2
9.902710433E0,8.122635074E-3,1.864211448E-2,8.841688186E-2
9.904720589E0,7.057371549E-3,1.757685095E-2,8.841688186E-2
9.906730745E0,8.122635074E-3,1.651158556E-2,8.628635854E-2
9.908740902E0,9.187898599E-3,1.438105945E-2,8.628635854E-2
9.910751058E0,7.057371549E-3,1.544632297E-2,8.628635854E-2
9.912761214E0,8.122635074E-3,1.438105945E-2,8.735162020E-2
9.914771370E0,1.025316212E-2,1.544632297E-2,8.628635854E-2
9.916781527E0,9.187898599E-3,1.331579592E-2,8.522108942E-2
9.918791683E0,1.025316212E-2,1.331579592E-2,8.415582776E-2
9.920801839E0,1.131842658E-2,1.438105945E-2,8.415582776E-2
9.922811995E0,8.122635074E-3,1.544632297E-2,8.202529699E-2
9.924822152E0,8.122635074E-3,1.651158556E-2,8.096003532E-2
9.926832308E0,5.992108025E-3,1.651158556E-2,8.096003532E-2
9.928842464E0,4.926844500E-3,1.970737800E-2,7.882951200E-2
9.930852620E0,5.992108025E-3,1.864211448E-2,7.989477366E-2
9.932862777E0,3.861580743E-3,1.970737800E-2,7.882951200E-2
9.934872933E0,3.861580743E-3,2.077264152E-2,7.882951200E-2
9.936883089E0,2.796316985E-3,2.183790505E-2,7.669898123E-2
9.938893245E0,4.926844500E-3,2.290316857E-2,7.669898123E-2
9.940903402E0,1.731053460E-3,2.077264152E-2,7.456845790E-2
9.942913558E0,1.731053460E-3,2.183790505E-2,7.350318879E-2
9.944923714E0,1.731053460E-3,2.290316857E-2,7.350318879E-2
9.946933870E0,-3.994738800E-4,2.290316857E-2,7.137266546E-2
9.948944027E0,1.731053460E-3,2.396843210E-2,7.030740380E-2
9.950954183E0,2.796316985E-3,2.609895915E-2,6.924213469E-2
9.952964339E0,5.992108025E-3,2.503369562E-2,7.030740380E-2
9.954974495E0,5.992108025E-3,2.396843210E-2,7.030740380E-2
9.956984652E0,4.926844500E-3,2.290316857E-2,7.243792713E-2
9.958994808E0,5.992108025E-3,2.077264152E-2,7.137266546E-2
9.961004964E0,8.122635074E-3,1.864211448E-2,7.030740380E-2
9.963015120E0,9.187898599E-3,1.651158556E-2,6.817687303E-2
9.965025277E0,1.025316212E-2,1.438105945E-2,6.817687303E-2
9.967035485E0,1.131842658E-2,1.331579592E-2,6.924213469E-2
9.969045693E0,1.344895363E-2,1.118526794E-2,6.817687303E-2
9.971055902E0,1.238369010E-2,1.118526794E-2,6.604634225E-2
9.973066110E0,1.344895363E-2,1.225053146E-2,6.498108059E-2
9.975076318E0,1.131842658E-2,1.012000442E-2,6.391581893E-2
9.977086527E0,1.025316212E-2,1.012000442E-2,6.285055727E-2
9.979096735E0,1.238369010E-2,1.118526794E-2,6.072002649E-2
9.981106943E0,1.131842658E-2,9.054740891E-3,6.072002649E-2
9.983117152E0,1.131842658E-2,1.225053146E-2,6.072002649E-2
9.985127360E0,1.131842658E-2,1.225053146E-2,5.965476483E-2
9.987137568E0,1.238369010E-2,1.438105945E-2,5.965476483E-2
9.989147777E0,1.451421715E-2,1.438105945E-2,6.072002649E-2
9.991157985E0,1.557948068E-2,1.331579592E-2,6.072002649E-2
9.993168193E0,1.664474420E-2,1.118526794E-2,5.965476483E-2
9.995178402E0,1.557948068E-2,1.225053146E-2,5.965476483E-2
9.997188610E0,1.664474420E-2,1.225053146E-2,5.752423778E-2
